,rank,tax_id,tax_name,colind,CC11CM7,CC11CM15,CC11CM49,CC11CM87,CC11CM64,CC11CM85,CC11CM97,CC11CM80,CC11CM24,CC11CM41,CC11CM67,CC11CM6,CC11CM90,CC11CM18,CC11CM4,CC11CM13,CC11CM14,CC11CM51,CC11CM65,CC11CM74,CC11CM45,CC11CM50,CC11CM34,CC11CM84,CC11CM27,CC11CM78,CC11CM32,CC11CM81,CC11CM20,CC11CM75,CC11CM12,CC11CM28,CC11CM30,CC11CM68,CC11CM66,CC11CM58,CC11CM61,CC11CM22,CC11CM95,CC11CM17,CC11CM70,CC11CM86,CC11CM88,CC11CM54,CC11CM60,CC11CM16,CC11CM48,CC11CM35,CC11CM91,CC11CM1,CC11CM99,CC11CM72,CC11CM79,CC11CM94,CC11CM82,CC11CM93,CC11CM39,CC11CM0,CC11CM76,CC11CM69,CC11CM2,CC11CM57,CC11CM63,CC11CM62,CC11CM44,CC11CM37,CC11CM33,CC11CM53,CC11CM9,CC11CM23,CC11CM55,CC11CM42,CC11CM59,CC11CM73,CC11CM38,CC11CM25,CC11CM46,CC11CM5,CC11CM83,CC11CM11,CC11CM36,CC11CM26,CC11CM43,CC11CM8,CC11CM19,CC11CM3,CC11CM98,CC11CM77,CC11CM89,CC11CM10,CC11CM71,CC11CM21,CC11CM92,CC11CM29,CC11CM56,CC11CM52,CC11CM96,CC11CM47,CC11CM31,CC11CM40
750,phylum,976,Bacteroidetes,AB490804.1.1482,,,,,,,,,,,,,,,,,,,,,,,1642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.0,,,,,,,,,,,
751,genus,704093,Anaerobacillus,AB513669.1.1300,,,,,,,,,,,,,,,,,,,,,,,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,,,,
752,genus,816,Bacteroides,AB599943.1.1412,,,,,,,,,,,,,,,,,,,,,,,3418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,genus,816,Bacteroides,AE015928.2340709.2342191,,,,,,,,,,,,,,,,,,,,,,,1575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,class,186801,Clostridia,AF542230.1.1406,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,order,135622,Alteromonadales,AFUV01000004.339540.341080,,,,,,,,,,,,,,,,,,,,,,,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,genus,375288,Parabacteroides,AGZO01000001.452.1966,,,,,,,,,,,,,,,,,,,,,,,1513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,order,171549,Bacteroidales,BAKX01000017.3683.5195,,,,,,,,,,,,,,,,,,,,,,,128.0,453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,class,91061,Bacilli,CP002609.413067.414641,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,family,186817,Bacillaceae,CP003858.1787461.1789004,,,,,,,,,,,,,,,,,,,,,,,1442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,superkingdom_,1783272,Terrabacteria group,DQ486127.1.1428,,,,,,,,,,,,,,,,,,,,,,,528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,class,91061,Bacilli,EF060091.1.1426,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,31.0,,,,25.0,,,,,,,,,,,,,,,,,,,,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,order,186802,Clostridiales,GU561412.1.1445,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,117.0,,,,319.0,,,,,,,,,,,118.0,,,,,,,,,,,,,114.0,,,,,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,,,
763,genus,551,Erwinia,HM209776.1.1399,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,order,85006,Micrococcales,JDTK01000044.1960.3409,,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,order,85006,Micrococcales,JGZN01000001.37677.39185,,,,,,,,,,,,,,,,,,,,,,,420.0,,,,,,,,,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,genus,629,Yersinia,JN600325.1.1530,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,
767,genus,551,Erwinia,JN657217.1.1499,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,order,80840,Burkholderiales,JN664111.1.1366,,,,,,,,,,,,,,,,,,,,,,,1143.0,,,,,,,,,,,,,,,,,,,,,3259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,superkingdom_,1783272,Terrabacteria group,NR_042959.1,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,15.0,,,
770,phylum,976,Bacteroidetes,NR_113074.1,,,,,,,,,,,,,,,,,,,,,,,184.0,,,,,,,,482.0,,,,933.0,,,,,,,,,,,,,,,,,,,,,,,,328.0,,,,,,,,,,,501.0,,,,,,,,,,,,,,,,,,,,,,,,,,842.0,,,,
771,order,186802,Clostridiales,NR_114566.1,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,order,171549,Bacteroidales,AB200222.1.1493,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,668.0,,,,,,,,,,3004.0,,,,1877.0,,,,,,,,,,,,,,,,,,,,,,,,,,1596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,genus,704093,Anaerobacillus,AB370976.1.1275,,,,,,,,,,,,,,,,,,,,,,,,2682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,genus,816,Bacteroides,AB547638.1.1488,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.0,,,,,,,,,6104.0,,,,,,,,,,,,,,,,,,,,,,
775,family,186817,Bacillaceae,AB818948.1.1486,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,order,1385,Bacillales,ACIM02000001.1245177.1246733,,,,,,,,,,,,,,,,,,,,,,,,2790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,,
777,phylum,201174,Actinobacteria,AEDQ01000024.3303.4769,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,genus,816,Bacteroides,AGXG01000147.173444.174954,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,
779,order,85006,Micrococcales,AY174106.1.1429,,,,,,,,,,,,,,,,,,,,,,,,845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,phylum,976,Bacteroidetes,AY560020.1.1493,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,583.0,,,,,,,,,,,,,,,617.0,,,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0,,,,,,290.0,691.0,,,,,,,,,,
781,genus,375288,Parabacteroides,CP007034.1591211.1592751,,,,,,,,,,,,,,,,,,,,,,,,3924.0,,,,,,,,,,,,,,,,,,,,,,,3032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,order,186802,Clostridiales,CP007452.1791602.1793117,,,,,,,,,,,,,,,,,,,,,,,,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,genus,551,Erwinia,CP007557.1530737.1532275,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,order,186802,Clostridiales,DJ390712.1.1488,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,order,135622,Alteromonadales,EU185451.1.1378,,,,,,,,,,,,,,,,,,,,,,,,672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,order,85006,Micrococcales,GU361816.1.1480,,,,,,,,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,genus,551,Erwinia,JCKR01000002.426383.427912,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,family,186817,Bacillaceae,JN004270.1.1476,,,,,,,,,,,,,,,,,,,,,,,,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,family,186817,Bacillaceae,JQ769329.1.1509,,,,,,,,,,,,,,,,,,,,,,,,1197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,superkingdom_,1783272,Terrabacteria group,NR_029152.1,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,class,91061,Bacilli,NR_029352.1,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,genus,375288,Parabacteroides,NR_041343.1,,,,,,,,,,,,,,,,,,,,,,,,3370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,phylum,1224,Proteobacteria,NR_042817.1,,,,,,,,,,,,,,,,,,,,,,,,323.0,,,,,,,,,,,680.0,,,,,,578.0,,,,,,,,,,,,,,,,,,,,,1453.0,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,
794,order,171549,Bacteroidales,NR_102887.1,,,,,,,,,,,,,,,,,,,,,,,,7645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3880.0,,,3550.0,,,,,,,,,,,1425.0,
795,order,186802,Clostridiales,NR_104737.1,,,,,,,,,,,,,,,,,,,,,,,,1104.0,,,,,1610.0,,,,,,,,,,,,,,,302.0,,,,,,821.0,,,126.0,,,,,,,,,,,,,,,,,1202.0,,,,,,,,,,,,,,,553.0,,,,,,983.0,,,,,,,,,
796,genus,342658,Gracilibacter,NR_104799.1,,,,,,,,,,,,,,,,,,,,,,,,628.0,,,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,
797,order,186802,Clostridiales,NR_112037.1,,,,,,,,,,,,,,,,,,,,,,,,1126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.0,,,,,,,,,,
798,order,186802,Clostridiales,NR_112097.1,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,6.0,,,,,,,,,8.0,20.0,,,,,,,,,,,,,,17.0,,,4.0,,,,,2.0,5.0,,3.0,,,1.0,,,,,,,,,,,,,,,4.0,8.0,,5.0,,,,,,,,8.0,
799,genus,704093,Anaerobacillus,NR_114781.2,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,order,171549,Bacteroidales,AB547655.1.1492,,,,,,,,,,,,,,,,,,,,,,,,,1224.0,,,,,,,,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,phylum,201174,Actinobacteria,ADNA01000041.27909.29404,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,genus,816,Bacteroides,AGXI01000033.199037.200556,,,,,,,,,,,,,,,,,,,,,,,,,708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,phylum,1239,Firmicutes,AY355140.1.1402,,,,,,,,,,,,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,
804,genus,816,Bacteroides,AY549431.1.1496,,,,,,,,,,,,,,,,,,,,,,,,,1341.0,,,,,,,,,,,,,1869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,
805,order,186802,Clostridiales,AY850117.1.1427,,,,,,,,,,,,,,,,,,,,,,,,,1813.0,,,,,,,548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,class,91061,Bacilli,AY929287.1.1473,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,genus,816,Bacteroides,BAJK01000111.3667.5173,,,,,,,,,,,,,,,,,,,,,,,,,872.0,,,,,,,,,,,,,,,,,,,,,,1503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.0,,,,,,,5397.0,,,,,,,,,,,,,,,
808,genus,816,Bacteroides,CBXG010000014.126320.127856,,,,,,,,,,,,,,,,,,,,,,,,,987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,class,91061,Bacilli,CP001859.57719.59263,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,phylum,976,Bacteroidetes,CP002544.2203321.2204832,,,,,,,,,,,,,,,,,,,,,,,,,259.0,,,,,,,,773.0,,,,,,,,,,,,,,,,,665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,,,,,
811,order,91347,Enterobacterales,EF530557.1.1344,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,genus,551,Erwinia,FJ823005.1.1445,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,superkingdom_,1783272,Terrabacteria group,FJ876270.1.1569,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,order,135622,Alteromonadales,FJ939586.1.1362,,,,,,,,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,order,85006,Micrococcales,JGZC01000002.12413.13928,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,
816,order,85006,Micrococcales,KC160492.1.1392,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,genus,551,Erwinia,KF254751.1.1369,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,class,91061,Bacilli,KP221635.1.1454,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,order,186802,Clostridiales,LC019782.1.1425,,,,,,,,,,,,,,,,,,,,,,,,,501.0,,,,,3211.0,,,,,,,,,,624.0,,,,,,,,,,,,,,1063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,order,186802,Clostridiales,NR_024995.1,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,genus,816,Bacteroides,NR_043017.1,,,,,,,,,,,,,,,,,,,,,,,,,4819.0,,,,1656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.0,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,order,186802,Clostridiales,NR_074793.1,,,,,,,,,,,,,,,,,,,,,,,,,400.0,153.0,,,,894.0,,,,1406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,463.0,,,,,,,,,,,,,177.0,,,424.0,,,,,,,,,,,,,,,98.0
823,genus,816,Bacteroides,NR_113015.1,,,,,,,,,,,,,,,,,,,,,,,,,1137.0,,,,,,,,,,,2838.0,,,,,407.0,,,,,,,,,,,,,,,,,,,,,923.0,,,,,,,,596.0,,,539.0,915.0,,,,,,,,,,,977.0,,,,,,,2361.0,,,,,,,,
824,class,186801,Clostridia,NR_118220.1,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
825,genus,375288,Parabacteroides,AB267809.1.1461,,,,,,,,,,,,,,,,,,,,,,,,,,1707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0,,,,,,,,,,,,,,,,,
826,genus,816,Bacteroides,AB363973.1.1415,,,,,,,,,,,,,,,,,,,,,,,,,,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.0,,,,,,,,,
827,class,91061,Bacilli,AB490811.1.1610,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.0,,,,,,,,,,,,,,,364.0,,,,,,,,,,,,,234.0,,,,,,,329.0,,,,,,,,,
828,genus,816,Bacteroides,AB547644.1.1485,,,,,,,,,,,,,,,,,,,,,,,,,,690.0,,,,,,,,,,,,,,1686.0,,,,,,,,,,,,,,,,,,,,690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,genus,816,Bacteroides,AB547646.1.1488,,,,,,,,,,,,,,,,,,,,,,,,,,1289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.0,,,,,,,,,,,,,,844.0,,,,,,,,,,,,,,,,
830,genus,704093,Anaerobacillus,AB596942.1.1482,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,class,91061,Bacilli,AB601158.1.1512,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,genus,816,Bacteroides,AGXY01000024.2457.3971,,,,,,,,,,,,,,,,,,,,,,,,,,527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,genus,816,Bacteroides,AZJH01000007.50.1570,,,,,,,,,,,,,,,,,,,,,,,,,,668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,genus,704093,Anaerobacillus,EU075056.1.1484,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,genus,551,Erwinia,FN543502.4215533.4217074,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,genus,704093,Anaerobacillus,FN643224.1.1380,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,2458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0,,,
837,order,171549,Bacteroidales,GM884507.3.1514,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,order,186802,Clostridiales,JF514884.1.1259,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,2.0,,10.0,,,,,,,2.0,,5.0,,,,,,,,,,,,6.0,,,,,,,,,9.0,,,,,,,,,,,,
839,genus,551,Erwinia,KJ716461.1.1460,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,order,186802,Clostridiales,NR_024683.1,,,,,,,,,,,,,,,,,,,,,,,,,,764.0,,,,,602.0,,,,,,,,,1779.0,,,,,,,,,,,,,,,,,,,,,,,1092.0,,,,,,,,,,519.0,,,,,,,,,,,,,,,640.0,,,,,893.0,,,,,,,
841,order,186802,Clostridiales,NR_025230.1,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,26.0,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,family,186817,Bacillaceae,NR_027592.1,,,,,,,,,,,,,,,,,,,,,,,,,,245.0,,,,389.0,,,,,,,,,,,,,,,,,,,,,,,,631.0,,,,,,,,,104.0,,,,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,,,,,,
843,genus,816,Bacteroides,NR_041279.1,,,,,,,,,,,,,,,,,,,,,,,,,,1816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.0,,,,,,,,,,,,
844,order,186802,Clostridiales,NR_113356.1,,,,,,,,,,,,,,,,,,,,,,,,,,993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,genus,342658,Gracilibacter,NR_117165.1,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,genus,816,Bacteroides,AB253732.1.1458,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,genus,816,Bacteroides,AB599942.1.1409,,,,,,,,,,,,,,,,,,,,,,,,,,,751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,family,186817,Bacillaceae,ABFX02000008.225014.226528,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,
